transaction_id,merchant_id,merchant_name,customer_id,customer_name,customer_email,amount,currency,payment_method,card_network,card_last4,status,error_code,error_message,created_at,captured_at
TXN_30569,MER_001,QuickBites Restaurant,CUST_9548,Customer 20569,cust20569@example.com,5848.98,INR,netbanking,,,captured,,,2026-09-29 21:38:00,2026-09-29 21:38:44
TXN_30570,MER_004,TechCorp Inc,CUST_1502,Customer 20570,cust20570@example.com,8360.3,INR,card,MASTERCARD,2787,captured,,,2026-09-29 21:40:00,2026-09-29 21:40:28
TXN_30571,MER_004,TechCorp Inc,CUST_3919,Customer 20571,cust20571@example.com,18821.07,INR,upi,,,captured,,,2026-09-29 21:42:00,2026-09-29 21:42:38
TXN_30572,MER_005,FakeCompany,CUST_6393,Customer 20572,cust20572@example.com,8903.35,INR,netbanking,,,captured,,,2026-09-29 21:44:00,2026-09-29 21:44:18
TXN_30573,MER_002,GreenLeaf Pharmacy,CUST_4368,Customer 20573,cust20573@example.com,14182.64,INR,wallet,,,captured,,,2026-09-29 21:46:00,2026-09-29 21:46:48
TXN_30574,MER_004,TechCorp Inc,CUST_5722,Customer 20574,cust20574@example.com,22331.71,INR,wallet,,,captured,,,2026-09-29 21:48:00,2026-09-29 21:48:25
TXN_30575,MER_004,TechCorp Inc,CUST_9932,Customer 20575,cust20575@example.com,12853.65,INR,card,VISA,9655,captured,,,2026-09-29 21:50:00,2026-09-29 21:50:17
TXN_30576,MER_003,ApexRetail,CUST_4088,Customer 20576,cust20576@example.com,4674.64,INR,netbanking,,,captured,,,2026-09-29 21:52:00,2026-09-29 21:52:34
TXN_30577,MER_005,FakeCompany,CUST_3256,Customer 20577,cust20577@example.com,11746.32,INR,upi,,,captured,,,2026-09-29 21:54:00,2026-09-29 21:54:32
TXN_30578,MER_004,TechCorp Inc,CUST_2951,Customer 20578,cust20578@example.com,24281.56,INR,upi,,,captured,,,2026-09-29 21:56:00,2026-09-29 21:56:54
TXN_30579,MER_004,TechCorp Inc,CUST_2078,Customer 20579,cust20579@example.com,24175.83,INR,netbanking,,,captured,,,2026-09-29 21:58:00,2026-09-29 21:58:44
TXN_30580,MER_004,TechCorp Inc,CUST_3345,Customer 20580,cust20580@example.com,20614.74,INR,netbanking,,,captured,,,2026-09-29 22:00:00,2026-09-29 22:00:54
TXN_30581,MER_005,FakeCompany,CUST_8403,Customer 20581,cust20581@example.com,12588.81,INR,wallet,,,captured,,,2026-09-29 22:02:00,2026-09-29 22:02:33
TXN_30582,MER_003,ApexRetail,CUST_8426,Customer 20582,cust20582@example.com,3842.07,INR,card,MASTERCARD,3449,captured,,,2026-09-29 22:04:00,2026-09-29 22:04:45
TXN_30583,MER_003,ApexRetail,CUST_6645,Customer 20583,cust20583@example.com,8759.26,INR,wallet,,,captured,,,2026-09-29 22:06:00,2026-09-29 22:07:00
TXN_30584,MER_003,ApexRetail,CUST_6527,Customer 20584,cust20584@example.com,18717.47,INR,wallet,,,captured,,,2026-09-29 22:08:00,2026-09-29 22:08:37
TXN_30585,MER_003,ApexRetail,CUST_3025,Customer 20585,cust20585@example.com,10983.87,INR,wallet,,,captured,,,2026-09-29 22:10:00,2026-09-29 22:10:58
TXN_30586,MER_003,ApexRetail,CUST_9570,Customer 20586,cust20586@example.com,23979.25,INR,card,MASTERCARD,5413,captured,,,2026-09-29 22:12:00,2026-09-29 22:12:26
TXN_30587,MER_003,ApexRetail,CUST_2945,Customer 20587,cust20587@example.com,22477.7,INR,wallet,,,captured,,,2026-09-29 22:14:00,2026-09-29 22:14:29
TXN_30588,MER_004,TechCorp Inc,CUST_3065,Customer 20588,cust20588@example.com,8867.26,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-29 22:16:00,
TXN_30589,MER_003,ApexRetail,CUST_5714,Customer 20589,cust20589@example.com,12883.21,INR,wallet,,,captured,,,2026-09-29 22:18:00,2026-09-29 22:18:46
TXN_30590,MER_002,GreenLeaf Pharmacy,CUST_1278,Customer 20590,cust20590@example.com,22475.68,INR,netbanking,,,captured,,,2026-09-29 22:20:00,2026-09-29 22:20:10
TXN_30591,MER_005,FakeCompany,CUST_9194,Customer 20591,cust20591@example.com,5766.22,INR,card,VISA,1393,captured,,,2026-09-29 22:22:00,2026-09-29 22:22:43
TXN_30592,MER_003,ApexRetail,CUST_6585,Customer 20592,cust20592@example.com,17887.22,INR,upi,,,captured,,,2026-09-29 22:24:00,2026-09-29 22:24:49
TXN_30593,MER_002,GreenLeaf Pharmacy,CUST_5058,Customer 20593,cust20593@example.com,23136.26,INR,wallet,,,captured,,,2026-09-29 22:26:00,2026-09-29 22:26:52
TXN_30594,MER_002,GreenLeaf Pharmacy,CUST_9360,Customer 20594,cust20594@example.com,18391.32,INR,netbanking,,,captured,,,2026-09-29 22:28:00,2026-09-29 22:28:23
TXN_30595,MER_005,FakeCompany,CUST_4639,Customer 20595,cust20595@example.com,2228.54,INR,wallet,,,captured,,,2026-09-29 22:30:00,2026-09-29 22:30:59
TXN_30596,MER_002,GreenLeaf Pharmacy,CUST_7416,Customer 20596,cust20596@example.com,17203.35,INR,netbanking,,,captured,,,2026-09-29 22:32:00,2026-09-29 22:32:32
TXN_30597,MER_005,FakeCompany,CUST_2708,Customer 20597,cust20597@example.com,5192.6,INR,wallet,,,captured,,,2026-09-29 22:34:00,2026-09-29 22:34:56
TXN_30598,MER_003,ApexRetail,CUST_5844,Customer 20598,cust20598@example.com,19932.67,INR,upi,,,captured,,,2026-09-29 22:36:00,2026-09-29 22:36:14
TXN_30599,MER_005,FakeCompany,CUST_4500,Customer 20599,cust20599@example.com,13227.49,INR,netbanking,,,captured,,,2026-09-29 22:38:00,2026-09-29 22:38:59
TXN_30600,MER_003,ApexRetail,CUST_6798,Customer 20600,cust20600@example.com,20312.78,INR,wallet,,,captured,,,2026-09-29 22:40:00,2026-09-29 22:40:57
TXN_30601,MER_005,FakeCompany,CUST_4261,Customer 20601,cust20601@example.com,7659.36,INR,wallet,,,captured,,,2026-09-29 22:42:00,2026-09-29 22:42:23
TXN_30602,MER_003,ApexRetail,CUST_3717,Customer 20602,cust20602@example.com,5779.67,INR,netbanking,,,captured,,,2026-09-29 22:44:00,2026-09-29 22:44:13
TXN_30603,MER_004,TechCorp Inc,CUST_4014,Customer 20603,cust20603@example.com,22536.87,INR,netbanking,,,captured,,,2026-09-29 22:46:00,2026-09-29 22:46:18
TXN_30604,MER_005,FakeCompany,CUST_2446,Customer 20604,cust20604@example.com,19342.29,INR,upi,,,captured,,,2026-09-29 22:48:00,2026-09-29 22:48:46
TXN_30605,MER_001,QuickBites Restaurant,CUST_6593,Customer 20605,cust20605@example.com,22300.26,INR,wallet,,,captured,,,2026-09-29 22:50:00,2026-09-29 22:50:38
TXN_30606,MER_003,ApexRetail,CUST_6787,Customer 20606,cust20606@example.com,20034.35,INR,upi,,,captured,,,2026-09-29 22:52:00,2026-09-29 22:52:15
TXN_30607,MER_005,FakeCompany,CUST_2468,Customer 20607,cust20607@example.com,5624.58,INR,netbanking,,,captured,,,2026-09-29 22:54:00,2026-09-29 22:54:41
TXN_30608,MER_003,ApexRetail,CUST_1876,Customer 20608,cust20608@example.com,4566.08,INR,upi,,,captured,,,2026-09-29 22:56:00,2026-09-29 22:56:24
TXN_30609,MER_001,QuickBites Restaurant,CUST_1799,Customer 20609,cust20609@example.com,7574.4,INR,card,VISA,8399,captured,,,2026-09-29 22:58:00,2026-09-29 22:58:17
TXN_30610,MER_005,FakeCompany,CUST_1018,Customer 20610,cust20610@example.com,5586.44,INR,card,MASTERCARD,9817,captured,,,2026-09-29 23:00:00,2026-09-29 23:00:10
TXN_30611,MER_002,GreenLeaf Pharmacy,CUST_9860,Customer 20611,cust20611@example.com,3164.82,INR,wallet,,,captured,,,2026-09-29 23:02:00,2026-09-29 23:02:52
TXN_30612,MER_002,GreenLeaf Pharmacy,CUST_4138,Customer 20612,cust20612@example.com,17570.39,INR,netbanking,,,captured,,,2026-09-29 23:04:00,2026-09-29 23:04:20
TXN_30613,MER_004,TechCorp Inc,CUST_9747,Customer 20613,cust20613@example.com,14329.73,INR,card,VISA,4355,captured,,,2026-09-29 23:06:00,2026-09-29 23:06:46
TXN_30614,MER_003,ApexRetail,CUST_3959,Customer 20614,cust20614@example.com,12464.98,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-29 23:08:00,
TXN_30615,MER_005,FakeCompany,CUST_1552,Customer 20615,cust20615@example.com,17176.7,INR,wallet,,,captured,,,2026-09-29 23:10:00,2026-09-29 23:10:21
TXN_30616,MER_004,TechCorp Inc,CUST_2391,Customer 20616,cust20616@example.com,21870.97,INR,wallet,,,captured,,,2026-09-29 23:12:00,2026-09-29 23:12:51
TXN_30617,MER_004,TechCorp Inc,CUST_6027,Customer 20617,cust20617@example.com,16334.32,INR,netbanking,,,captured,,,2026-09-29 23:14:00,2026-09-29 23:14:48
TXN_30618,MER_003,ApexRetail,CUST_6557,Customer 20618,cust20618@example.com,7831.18,INR,wallet,,,captured,,,2026-09-29 23:16:00,2026-09-29 23:16:48
TXN_30619,MER_001,QuickBites Restaurant,CUST_1450,Customer 20619,cust20619@example.com,13511.73,INR,wallet,,,captured,,,2026-09-29 23:18:00,2026-09-29 23:18:39
TXN_30620,MER_002,GreenLeaf Pharmacy,CUST_8113,Customer 20620,cust20620@example.com,6892.39,INR,netbanking,,,captured,,,2026-09-29 23:20:00,2026-09-29 23:20:29
TXN_30621,MER_001,QuickBites Restaurant,CUST_1329,Customer 20621,cust20621@example.com,24925.47,INR,card,MASTERCARD,5608,captured,,,2026-09-29 23:22:00,2026-09-29 23:22:59
TXN_30622,MER_005,FakeCompany,CUST_8568,Customer 20622,cust20622@example.com,16262.77,INR,upi,,,captured,,,2026-09-29 23:24:00,2026-09-29 23:24:34
TXN_30623,MER_001,QuickBites Restaurant,CUST_8630,Customer 20623,cust20623@example.com,21931.8,INR,netbanking,,,captured,,,2026-09-29 23:26:00,2026-09-29 23:26:44
TXN_30624,MER_003,ApexRetail,CUST_8688,Customer 20624,cust20624@example.com,9524.38,INR,card,VISA,4785,failed,ERR_01,Insufficient Funds,2026-09-29 23:28:00,
TXN_30625,MER_001,QuickBites Restaurant,CUST_6308,Customer 20625,cust20625@example.com,10006.74,INR,upi,,,captured,,,2026-09-29 23:30:00,2026-09-29 23:30:30
TXN_30626,MER_001,QuickBites Restaurant,CUST_4327,Customer 20626,cust20626@example.com,18183.29,INR,card,MASTERCARD,9892,captured,,,2026-09-29 23:32:00,2026-09-29 23:32:10
TXN_30627,MER_005,FakeCompany,CUST_9936,Customer 20627,cust20627@example.com,20208.85,INR,wallet,,,captured,,,2026-09-29 23:34:00,2026-09-29 23:34:49
TXN_30628,MER_004,TechCorp Inc,CUST_3650,Customer 20628,cust20628@example.com,14480.71,INR,card,MASTERCARD,4152,captured,,,2026-09-29 23:36:00,2026-09-29 23:36:12
TXN_30629,MER_002,GreenLeaf Pharmacy,CUST_1655,Customer 20629,cust20629@example.com,19512.29,INR,card,RUPAY,5743,captured,,,2026-09-29 23:38:00,2026-09-29 23:38:38
TXN_30630,MER_001,QuickBites Restaurant,CUST_6477,Customer 20630,cust20630@example.com,7917.67,INR,netbanking,,,captured,,,2026-09-29 23:40:00,2026-09-29 23:40:39
TXN_30631,MER_001,QuickBites Restaurant,CUST_3601,Customer 20631,cust20631@example.com,6677.38,INR,netbanking,,,captured,,,2026-09-29 23:42:00,2026-09-29 23:42:24
TXN_30632,MER_002,GreenLeaf Pharmacy,CUST_6002,Customer 20632,cust20632@example.com,10057.43,INR,netbanking,,,captured,,,2026-09-29 23:44:00,2026-09-29 23:44:40
TXN_30633,MER_004,TechCorp Inc,CUST_9231,Customer 20633,cust20633@example.com,18803.65,INR,upi,,,captured,,,2026-09-29 23:46:00,2026-09-29 23:46:48
TXN_30634,MER_001,QuickBites Restaurant,CUST_5302,Customer 20634,cust20634@example.com,8952.87,INR,netbanking,,,captured,,,2026-09-29 23:48:00,2026-09-29 23:48:12
TXN_30635,MER_001,QuickBites Restaurant,CUST_3361,Customer 20635,cust20635@example.com,8584.57,INR,upi,,,captured,,,2026-09-29 23:50:00,2026-09-29 23:50:46
TXN_30636,MER_003,ApexRetail,CUST_6603,Customer 20636,cust20636@example.com,19266.95,INR,netbanking,,,captured,,,2026-09-29 23:52:00,2026-09-29 23:52:37
TXN_30637,MER_005,FakeCompany,CUST_8183,Customer 20637,cust20637@example.com,12068.53,INR,upi,,,captured,,,2026-09-29 23:54:00,2026-09-29 23:54:10
TXN_30638,MER_002,GreenLeaf Pharmacy,CUST_2883,Customer 20638,cust20638@example.com,11799.51,INR,upi,,,captured,,,2026-09-29 23:56:00,2026-09-29 23:56:54
TXN_30639,MER_001,QuickBites Restaurant,CUST_3649,Customer 20639,cust20639@example.com,16199.42,INR,card,VISA,8134,captured,,,2026-09-29 23:58:00,2026-09-29 23:58:24
TXN_30640,MER_005,FakeCompany,CUST_1775,Customer 20640,cust20640@example.com,3626.87,INR,upi,,,captured,,,2026-09-30 00:00:00,2026-09-30 00:00:33
TXN_30641,MER_003,ApexRetail,CUST_3411,Customer 20641,cust20641@example.com,18769.95,INR,wallet,,,captured,,,2026-09-30 00:02:00,2026-09-30 00:02:37
TXN_30642,MER_005,FakeCompany,CUST_8679,Customer 20642,cust20642@example.com,10815.84,INR,card,RUPAY,4333,captured,,,2026-09-30 00:04:00,2026-09-30 00:04:53
TXN_30643,MER_003,ApexRetail,CUST_7796,Customer 20643,cust20643@example.com,22862.08,INR,card,MASTERCARD,1646,captured,,,2026-09-30 00:06:00,2026-09-30 00:06:24
TXN_30644,MER_002,GreenLeaf Pharmacy,CUST_6101,Customer 20644,cust20644@example.com,14415.92,INR,wallet,,,captured,,,2026-09-30 00:08:00,2026-09-30 00:08:23
TXN_30645,MER_001,QuickBites Restaurant,CUST_1526,Customer 20645,cust20645@example.com,16923.76,INR,upi,,,captured,,,2026-09-30 00:10:00,2026-09-30 00:10:35
TXN_30646,MER_005,FakeCompany,CUST_7192,Customer 20646,cust20646@example.com,13213.13,INR,netbanking,,,captured,,,2026-09-30 00:12:00,2026-09-30 00:12:38
TXN_30647,MER_002,GreenLeaf Pharmacy,CUST_3321,Customer 20647,cust20647@example.com,20346.8,INR,card,RUPAY,3420,captured,,,2026-09-30 00:14:00,2026-09-30 00:14:28
TXN_30648,MER_003,ApexRetail,CUST_8992,Customer 20648,cust20648@example.com,6993.52,INR,card,VISA,3488,captured,,,2026-09-30 00:16:00,2026-09-30 00:16:28
TXN_30649,MER_004,TechCorp Inc,CUST_7195,Customer 20649,cust20649@example.com,13311.12,INR,card,VISA,9874,captured,,,2026-09-30 00:18:00,2026-09-30 00:18:38
TXN_30650,MER_005,FakeCompany,CUST_7922,Customer 20650,cust20650@example.com,3807.85,INR,wallet,,,captured,,,2026-09-30 00:20:00,2026-09-30 00:20:57
TXN_30651,MER_001,QuickBites Restaurant,CUST_2573,Customer 20651,cust20651@example.com,19702.06,INR,card,MASTERCARD,8605,captured,,,2026-09-30 00:22:00,2026-09-30 00:22:16
TXN_30652,MER_001,QuickBites Restaurant,CUST_9986,Customer 20652,cust20652@example.com,20325.49,INR,upi,,,captured,,,2026-09-30 00:24:00,2026-09-30 00:24:39
TXN_30653,MER_002,GreenLeaf Pharmacy,CUST_3623,Customer 20653,cust20653@example.com,20182.23,INR,upi,,,captured,,,2026-09-30 00:26:00,2026-09-30 00:26:18
TXN_30654,MER_004,TechCorp Inc,CUST_9584,Customer 20654,cust20654@example.com,5341.8,INR,netbanking,,,captured,,,2026-09-30 00:28:00,2026-09-30 00:28:57
TXN_30655,MER_005,FakeCompany,CUST_8152,Customer 20655,cust20655@example.com,23432.82,INR,card,MASTERCARD,1460,captured,,,2026-09-30 00:30:00,2026-09-30 00:30:59
TXN_30656,MER_003,ApexRetail,CUST_7124,Customer 20656,cust20656@example.com,20687.73,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-30 00:32:00,
TXN_30657,MER_005,FakeCompany,CUST_1259,Customer 20657,cust20657@example.com,19298.37,INR,wallet,,,captured,,,2026-09-30 00:34:00,2026-09-30 00:35:00
TXN_30658,MER_002,GreenLeaf Pharmacy,CUST_1308,Customer 20658,cust20658@example.com,3445.0,INR,wallet,,,captured,,,2026-09-30 00:36:00,2026-09-30 00:36:15
TXN_30659,MER_001,QuickBites Restaurant,CUST_6425,Customer 20659,cust20659@example.com,24404.5,INR,netbanking,,,captured,,,2026-09-30 00:38:00,2026-09-30 00:38:38
TXN_30660,MER_001,QuickBites Restaurant,CUST_7333,Customer 20660,cust20660@example.com,9573.9,INR,wallet,,,captured,,,2026-09-30 00:40:00,2026-09-30 00:40:28
TXN_30661,MER_001,QuickBites Restaurant,CUST_6467,Customer 20661,cust20661@example.com,22298.57,INR,card,VISA,6303,captured,,,2026-09-30 00:42:00,2026-09-30 00:42:10
TXN_30662,MER_005,FakeCompany,CUST_3419,Customer 20662,cust20662@example.com,12207.9,INR,netbanking,,,captured,,,2026-09-30 00:44:00,2026-09-30 00:44:45
TXN_30663,MER_004,TechCorp Inc,CUST_3714,Customer 20663,cust20663@example.com,23927.1,INR,upi,,,captured,,,2026-09-30 00:46:00,2026-09-30 00:46:53
TXN_30664,MER_001,QuickBites Restaurant,CUST_2487,Customer 20664,cust20664@example.com,5888.06,INR,wallet,,,captured,,,2026-09-30 00:48:00,2026-09-30 00:48:43
TXN_30665,MER_005,FakeCompany,CUST_3706,Customer 20665,cust20665@example.com,23408.17,INR,card,RUPAY,4635,captured,,,2026-09-30 00:50:00,2026-09-30 00:50:36
TXN_30666,MER_001,QuickBites Restaurant,CUST_1375,Customer 20666,cust20666@example.com,16123.12,INR,card,RUPAY,4202,captured,,,2026-09-30 00:52:00,2026-09-30 00:52:15
TXN_30667,MER_002,GreenLeaf Pharmacy,CUST_5006,Customer 20667,cust20667@example.com,13058.18,INR,upi,,,captured,,,2026-09-30 00:54:00,2026-09-30 00:54:37
TXN_30668,MER_003,ApexRetail,CUST_4762,Customer 20668,cust20668@example.com,771.3,INR,wallet,,,captured,,,2026-09-30 00:56:00,2026-09-30 00:56:29
TXN_30669,MER_003,ApexRetail,CUST_1406,Customer 20669,cust20669@example.com,19812.68,INR,upi,,,captured,,,2026-09-30 00:58:00,2026-09-30 00:58:28
TXN_30670,MER_001,QuickBites Restaurant,CUST_8485,Customer 20670,cust20670@example.com,18669.97,INR,card,RUPAY,1191,captured,,,2026-09-30 01:00:00,2026-09-30 01:00:57
TXN_30671,MER_003,ApexRetail,CUST_5484,Customer 20671,cust20671@example.com,4076.59,INR,upi,,,captured,,,2026-09-30 01:02:00,2026-09-30 01:02:53
TXN_30672,MER_002,GreenLeaf Pharmacy,CUST_9662,Customer 20672,cust20672@example.com,7457.22,INR,upi,,,captured,,,2026-09-30 01:04:00,2026-09-30 01:05:00
TXN_30673,MER_005,FakeCompany,CUST_2383,Customer 20673,cust20673@example.com,14201.66,INR,card,RUPAY,7429,captured,,,2026-09-30 01:06:00,2026-09-30 01:06:26
TXN_30674,MER_001,QuickBites Restaurant,CUST_7042,Customer 20674,cust20674@example.com,4190.74,INR,wallet,,,captured,,,2026-09-30 01:08:00,2026-09-30 01:08:50
TXN_30675,MER_002,GreenLeaf Pharmacy,CUST_2724,Customer 20675,cust20675@example.com,3666.35,INR,upi,,,captured,,,2026-09-30 01:10:00,2026-09-30 01:10:16
TXN_30676,MER_005,FakeCompany,CUST_5525,Customer 20676,cust20676@example.com,6614.52,INR,netbanking,,,captured,,,2026-09-30 01:12:00,2026-09-30 01:12:21
TXN_30677,MER_001,QuickBites Restaurant,CUST_9491,Customer 20677,cust20677@example.com,6490.15,INR,upi,,,captured,,,2026-09-30 01:14:00,2026-09-30 01:14:37
TXN_30678,MER_002,GreenLeaf Pharmacy,CUST_1382,Customer 20678,cust20678@example.com,13031.45,INR,wallet,,,captured,,,2026-09-30 01:16:00,2026-09-30 01:16:38
TXN_30679,MER_003,ApexRetail,CUST_5140,Customer 20679,cust20679@example.com,6446.82,INR,card,MASTERCARD,5155,captured,,,2026-09-30 01:18:00,2026-09-30 01:18:56
TXN_30680,MER_001,QuickBites Restaurant,CUST_8891,Customer 20680,cust20680@example.com,15267.47,INR,wallet,,,captured,,,2026-09-30 01:20:00,2026-09-30 01:20:45
TXN_30681,MER_004,TechCorp Inc,CUST_2243,Customer 20681,cust20681@example.com,332.5,INR,netbanking,,,captured,,,2026-09-30 01:22:00,2026-09-30 01:22:37
TXN_30682,MER_001,QuickBites Restaurant,CUST_1338,Customer 20682,cust20682@example.com,7396.85,INR,netbanking,,,captured,,,2026-09-30 01:24:00,2026-09-30 01:24:29
TXN_30683,MER_001,QuickBites Restaurant,CUST_5930,Customer 20683,cust20683@example.com,24095.68,INR,card,MASTERCARD,2302,captured,,,2026-09-30 01:26:00,2026-09-30 01:26:37
TXN_30684,MER_002,GreenLeaf Pharmacy,CUST_7149,Customer 20684,cust20684@example.com,24804.78,INR,card,RUPAY,1023,captured,,,2026-09-30 01:28:00,2026-09-30 01:28:31
TXN_30685,MER_001,QuickBites Restaurant,CUST_3011,Customer 20685,cust20685@example.com,10875.76,INR,netbanking,,,captured,,,2026-09-30 01:30:00,2026-09-30 01:30:19
TXN_30686,MER_001,QuickBites Restaurant,CUST_3254,Customer 20686,cust20686@example.com,16407.99,INR,card,MASTERCARD,2870,captured,,,2026-09-30 01:32:00,2026-09-30 01:32:53
TXN_30687,MER_004,TechCorp Inc,CUST_2505,Customer 20687,cust20687@example.com,2099.66,INR,wallet,,,captured,,,2026-09-30 01:34:00,2026-09-30 01:34:33
TXN_30688,MER_004,TechCorp Inc,CUST_3490,Customer 20688,cust20688@example.com,223.99,INR,upi,,,captured,,,2026-09-30 01:36:00,2026-09-30 01:36:35
TXN_30689,MER_005,FakeCompany,CUST_6370,Customer 20689,cust20689@example.com,8006.07,INR,netbanking,,,captured,,,2026-09-30 01:38:00,2026-09-30 01:38:10
TXN_30690,MER_003,ApexRetail,CUST_1359,Customer 20690,cust20690@example.com,17619.65,INR,card,RUPAY,2874,captured,,,2026-09-30 01:40:00,2026-09-30 01:40:38
TXN_30691,MER_001,QuickBites Restaurant,CUST_3259,Customer 20691,cust20691@example.com,2619.11,INR,netbanking,,,captured,,,2026-09-30 01:42:00,2026-09-30 01:42:49
TXN_30692,MER_005,FakeCompany,CUST_2705,Customer 20692,cust20692@example.com,1756.89,INR,card,MASTERCARD,6208,captured,,,2026-09-30 01:44:00,2026-09-30 01:44:17
TXN_30693,MER_001,QuickBites Restaurant,CUST_1907,Customer 20693,cust20693@example.com,23184.08,INR,wallet,,,captured,,,2026-09-30 01:46:00,2026-09-30 01:46:18
TXN_30694,MER_004,TechCorp Inc,CUST_9065,Customer 20694,cust20694@example.com,12411.04,INR,upi,,,captured,,,2026-09-30 01:48:00,2026-09-30 01:48:37
TXN_30695,MER_004,TechCorp Inc,CUST_7383,Customer 20695,cust20695@example.com,21529.54,INR,card,RUPAY,8834,captured,,,2026-09-30 01:50:00,2026-09-30 01:50:48
TXN_30696,MER_004,TechCorp Inc,CUST_2432,Customer 20696,cust20696@example.com,22111.99,INR,wallet,,,captured,,,2026-09-30 01:52:00,2026-09-30 01:52:18
TXN_30697,MER_001,QuickBites Restaurant,CUST_5548,Customer 20697,cust20697@example.com,3537.97,INR,wallet,,,captured,,,2026-09-30 01:54:00,2026-09-30 01:54:42
TXN_30698,MER_001,QuickBites Restaurant,CUST_3942,Customer 20698,cust20698@example.com,584.74,INR,wallet,,,captured,,,2026-09-30 01:56:00,2026-09-30 01:56:53
TXN_30699,MER_002,GreenLeaf Pharmacy,CUST_7356,Customer 20699,cust20699@example.com,1749.75,INR,card,RUPAY,3926,captured,,,2026-09-30 01:58:00,2026-09-30 01:58:10
TXN_30700,MER_004,TechCorp Inc,CUST_1683,Customer 20700,cust20700@example.com,8159.03,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-30 02:00:00,
TXN_30701,MER_005,FakeCompany,CUST_4690,Customer 20701,cust20701@example.com,9462.13,INR,wallet,,,captured,,,2026-09-30 02:02:00,2026-09-30 02:02:27
TXN_30702,MER_005,FakeCompany,CUST_9235,Customer 20702,cust20702@example.com,10581.01,INR,upi,,,captured,,,2026-09-30 02:04:00,2026-09-30 02:04:29
TXN_30703,MER_004,TechCorp Inc,CUST_4584,Customer 20703,cust20703@example.com,9768.65,INR,card,RUPAY,6297,captured,,,2026-09-30 02:06:00,2026-09-30 02:07:00
TXN_30704,MER_003,ApexRetail,CUST_6215,Customer 20704,cust20704@example.com,2987.61,INR,card,MASTERCARD,6089,captured,,,2026-09-30 02:08:00,2026-09-30 02:08:12
TXN_30705,MER_001,QuickBites Restaurant,CUST_8657,Customer 20705,cust20705@example.com,5055.29,INR,netbanking,,,captured,,,2026-09-30 02:10:00,2026-09-30 02:10:38
TXN_30706,MER_002,GreenLeaf Pharmacy,CUST_2019,Customer 20706,cust20706@example.com,7886.03,INR,wallet,,,captured,,,2026-09-30 02:12:00,2026-09-30 02:12:36
TXN_30707,MER_002,GreenLeaf Pharmacy,CUST_3491,Customer 20707,cust20707@example.com,10018.17,INR,upi,,,captured,,,2026-09-30 02:14:00,2026-09-30 02:14:49
TXN_30708,MER_004,TechCorp Inc,CUST_6107,Customer 20708,cust20708@example.com,22922.65,INR,card,MASTERCARD,6168,captured,,,2026-09-30 02:16:00,2026-09-30 02:16:32
TXN_30709,MER_003,ApexRetail,CUST_3542,Customer 20709,cust20709@example.com,17891.4,INR,card,MASTERCARD,6134,captured,,,2026-09-30 02:18:00,2026-09-30 02:18:43
TXN_30710,MER_003,ApexRetail,CUST_2615,Customer 20710,cust20710@example.com,19540.85,INR,netbanking,,,captured,,,2026-09-30 02:20:00,2026-09-30 02:20:58
TXN_30711,MER_002,GreenLeaf Pharmacy,CUST_3824,Customer 20711,cust20711@example.com,20268.8,INR,wallet,,,captured,,,2026-09-30 02:22:00,2026-09-30 02:22:28
TXN_30712,MER_005,FakeCompany,CUST_5890,Customer 20712,cust20712@example.com,2710.99,INR,card,MASTERCARD,9320,captured,,,2026-09-30 02:24:00,2026-09-30 02:24:52
TXN_30713,MER_002,GreenLeaf Pharmacy,CUST_9600,Customer 20713,cust20713@example.com,21200.31,INR,netbanking,,,captured,,,2026-09-30 02:26:00,2026-09-30 02:26:27
TXN_30714,MER_005,FakeCompany,CUST_8095,Customer 20714,cust20714@example.com,1092.26,INR,netbanking,,,captured,,,2026-09-30 02:28:00,2026-09-30 02:28:55
TXN_30715,MER_005,FakeCompany,CUST_7092,Customer 20715,cust20715@example.com,12695.41,INR,upi,,,captured,,,2026-09-30 02:30:00,2026-09-30 02:30:27
TXN_30716,MER_003,ApexRetail,CUST_3068,Customer 20716,cust20716@example.com,24422.25,INR,wallet,,,captured,,,2026-09-30 02:32:00,2026-09-30 02:32:13
TXN_30717,MER_004,TechCorp Inc,CUST_9483,Customer 20717,cust20717@example.com,12173.04,INR,netbanking,,,captured,,,2026-09-30 02:34:00,2026-09-30 02:34:25
TXN_30718,MER_001,QuickBites Restaurant,CUST_7371,Customer 20718,cust20718@example.com,903.62,INR,upi,,,captured,,,2026-09-30 02:36:00,2026-09-30 02:36:17
TXN_30719,MER_005,FakeCompany,CUST_8056,Customer 20719,cust20719@example.com,15170.43,INR,wallet,,,captured,,,2026-09-30 02:38:00,2026-09-30 02:38:31
TXN_30720,MER_004,TechCorp Inc,CUST_3077,Customer 20720,cust20720@example.com,1281.29,INR,card,VISA,3172,captured,,,2026-09-30 02:40:00,2026-09-30 02:40:45
TXN_30721,MER_001,QuickBites Restaurant,CUST_8531,Customer 20721,cust20721@example.com,11376.37,INR,upi,,,captured,,,2026-09-30 02:42:00,2026-09-30 02:42:42
